SKU,Units_Sold,Views
831007,418,747
565970,734,909
766121,916,1043
166472,994,1371
516560,911,1196
881171,330,687
643561,613,975
695083,2,179
587346,256,493
211442,155,192
638593,226,250
162974,313,412
263949,58,556
498489,237,300
227734,573,1008
719677,990,1110
397063,379,439
281162,624,842
338763,645,963
686945,875,983
474545,890,1204
121325,410,637
402650,105,465
641653,619,699
535793,716,739
428788,143,292
323628,945,1104
578976,144,535
207918,818,979
527755,465,554
626480,921,1032
535104,544,786
851281,685,1041
738431,794,1211
574192,722,851
324979,447,921
189726,165,308
238148,429,698
180903,670,895
785232,961,998
198506,605,853
610079,566,997
779939,943,1360
879781,317,664
697301,259,700
362511,553,752
450021,406,623
833626,563,991
756085,168,225
712481,843,1303
237902,548,779
660500,819,926
325164,333,567
610401,705,830
667649,411,744
345067,572,734
635307,746,1105
771583,176,554
419063,466,653
337794,883,920
389672,882,1135
441495,358,602
103965,575,628
302712,89,174
689325,719,910
792229,451,858
354401,685,898
648802,187,622
823646,971,1075
871551,249,440
486984,157,589
273848,756,1235
526983,879,1364
760291,349,409
361512,992,1375
812865,140,487
693508,77,119
104050,633,1005
368833,376,402
107112,50,65
370411,266,441
91362,496,842
333915,76,499
341632,251,441
718297,854,1299
737631,811,1207
540146,21,443
785679,586,846
693637,760,883
246977,183,660
336639,433,898
82541,255,347
534438,647,684
784048,139,634
371222,132,564
575576,753,790
115406,903,1245
350528,570,962
170000,835,958
619938,384,762
590162,786,948
534262,959,977
634390,283,499
230704,285,408
509278,470,816
700066,743,871
191902,525,852
629796,882,913
263814,331,483
665691,634,1106
595878,472,930
850525,755,1138
87204,335,528
793173,93,478
479659,301,479
273251,510,988
148029,494,766
579379,240,539
639671,795,906
202979,172,213
99538,453,938
404008,854,917
195429,718,845
841889,106,474
661099,565,599
390010,59,299
845873,612,1030
152376,296,478
835013,386,632
114449,279,461
738505,729,1224
547481,576,713
562408,374,439
763076,116,311
834828,927,1112
728686,823,1189
842118,935,1187
701848,169,385
826096,122,541
436727,781,976
665246,257,309
861181,603,1052
690403,395,848
344367,146,487
86487,989,1190
741659,57,549
426781,640,1004
806081,617,739
162031,796,900
576019,974,1072
554612,244,445
310329,970,1020
806571,948,1415
877214,250,532
606354,462,509
200163,203,564
202897,716,840
640262,642,652
167179,148,475
513749,760,1164
128011,845,1033
444343,610,884
521880,679,890
626357,339,416
727963,870,1088
283436,677,1071
512361,879,1311
248859,282,645
327405,102,283
767372,448,892
622913,911,1166
84661,777,1265
86676,84,264
614122,197,577
177928,362,726
286315,730,795
514312,414,856
777055,985,1301
632695,586,731
222912,339,493
128949,912,1068
611479,812,1113
798514,159,596
793821,542,626
170277,495,986
205842,988,1408
209498,339,740
723548,111,239
664805,282,744
619853,292,499
448049,139,566
640046,186,571
476937,543,589
357556,293,512
672621,423,758
548718,292,351
245692,767,830
859002,697,910
266299,157,469
361743,806,1066
544212,685,1129
225749,687,931
647104,717,1129
126264,528,551
594255,538,1008
404338,341,829
854772,691,1015
493895,679,907
649330,195,560
167900,222,428
407072,771,1083
308397,948,1267
872871,677,1091
111067,240,362
771953,179,583
180199,465,826
100917,768,997
556236,8,292
509476,2,235
512427,195,680
420680,588,1055
824950,177,499
623334,461,506
802819,716,730
355612,127,141
606566,922,1164
591449,673,826
623563,675,997
853870,949,1019
597888,656,1046
839855,643,735
822881,528,855
150927,720,735
838737,277,491
281249,252,321
735784,370,776
760608,46,215
894118,516,701
665740,214,402
262718,625,756
676864,52,114
767026,85,476
663034,38,360
503074,182,370
209687,144,163
447815,962,1360
118167,126,228
755457,64,367
470532,158,603
679220,376,641
709900,788,976
438837,178,653
555749,135,324
717620,831,1192
745696,773,1170
332731,964,1396
737793,327,639
882215,963,1109
307099,860,902
781115,451,497
392929,21,421
806752,498,926
210411,153,460
472768,377,425
857634,662,738
814426,286,449
615640,568,798
530053,68,406
875435,397,567
153517,275,773
347947,130,623
756421,640,1078
192507,582,1059
168263,466,651
174872,953,1119
769398,375,820
583928,840,1109
658106,848,890
494646,355,702
321811,870,1044
301767,174,514
390646,226,241
103206,797,1049
263627,530,856
378611,864,1024
783475,549,790
194864,611,753
685775,908,1372
836462,824,1015
555059,560,780
613377,694,1018
147581,594,853
596106,526,850
460224,479,841
658860,644,991
847830,689,1088
753595,610,989
797350,359,785
899315,109,506
308038,888,1377
433860,120,235
192867,353,420
888743,391,690
358310,128,389
401851,553,1024
210337,234,326
118560,217,278
838595,511,764
764206,254,431
317991,744,786
423145,556,731
280327,688,1058
160134,201,509
192427,399,811
882256,92,498
118576,285,711
793811,76,154
877883,833,970
216387,267,484
851592,205,297
774442,376,440
842889,705,799
699887,152,402
601230,44,64
405980,524,652
845570,492,592
514846,620,798
145671,655,912
735565,620,710
380864,649,1031
872445,304,578
800221,938,1175
664611,884,1263
600563,855,1248
85474,696,1073
350782,465,911
231107,382,647
857031,23,263
837103,67,144
465713,339,630
369718,470,920
428716,124,505
99007,653,983
541832,475,609
95604,7,49
677255,437,715
192513,22,424
593074,907,1077
306552,525,692
597273,612,1038
497054,651,1119
152326,419,831
192983,160,241
690654,388,605
823131,737,775
411295,625,692
495267,240,661
398446,609,1034
729203,553,722
95509,451,930
186508,158,448
268908,486,803
731423,882,1333
368515,161,214
450911,659,778
814590,272,454
443002,73,379
104209,51,381
266603,392,612
845841,99,565
838291,23,403
409555,921,1186
187488,536,670
382692,97,387
640454,524,757
278513,13,459
322858,218,648
554961,716,864
313716,978,1040
634737,776,895
695812,735,793
727071,608,809
487727,279,372
392596,30,422
205434,70,105
313470,144,195
808786,542,609
335833,705,1104
519566,290,728
318200,448,594
809162,168,630
540803,289,504
121803,101,458
98279,736,1143
503907,197,249
728380,939,1088
278541,963,1170
647818,791,811
359191,836,1282
650616,341,549
879511,400,787
846714,427,875
846573,866,1026
794512,710,800
163957,329,341
210692,676,985
110805,831,954
513620,787,997
230331,764,1141
743226,442,739
408538,827,1229
690178,641,978
503087,506,845
426323,530,609
727026,339,576
762635,640,774
527940,92,359
531950,234,423
275614,920,1416
672100,97,473
359653,747,814
260556,582,619
790316,233,248
383799,206,449
750261,646,1109
670973,30,491
607934,704,1106
878214,596,855
181441,380,557
80122,659,866
896658,678,803
114419,301,632
704426,107,515
402934,22,225
760827,573,1046
169634,975,1329
237920,196,647
658326,811,866
465642,810,1066
858470,861,1188
365958,716,1053
856216,240,422
714376,351,503
612966,192,234
877477,833,1284
80364,592,662
786704,337,692
879008,533,755
551739,103,586
770338,124,238
600390,36,170
846554,108,596
718643,752,783
522902,508,820
485903,727,1073
861405,472,742
617911,189,362
323009,109,604
851832,471,857
241575,11,77
337772,883,1171
487549,880,1209
439546,189,215
616572,964,1390
630625,50,155
477182,97,576
321333,967,1038
465046,608,627
188966,959,1035
524220,592,758
419576,494,524
874580,644,762
765112,284,777
351863,666,805
688709,457,834
658591,6,452
702390,237,394
809866,675,699
563865,900,989
865084,819,946
566065,224,689
275577,960,1186
282843,992,1309
520860,910,1316
724805,413,729
861040,17,139
155346,878,904
245012,442,830
647331,514,655
350016,342,431
372425,437,923
896515,938,1262
121047,617,1023
622936,559,578
581000,153,604
376580,908,1336
771129,294,465
300882,675,1125
426144,609,876
681159,699,914
718597,803,999
524335,465,736
888058,301,344
566140,220,698
782859,941,1063
215229,40,236
804205,537,562
575447,536,927
207087,286,520
837858,434,537
594271,459,732
273727,761,968
803105,158,504
512094,787,813
176808,983,1385
366571,375,816
717895,515,793
656703,428,553
190469,18,100
458741,876,986
548399,295,622
747057,419,599
895335,128,291
894785,608,1034
793965,974,998
113536,189,590
439318,296,599
499420,278,427
470424,317,595
813863,438,837
610641,457,777
631659,929,1135
656704,27,112
202695,428,555
731691,181,503
876731,795,1090
451503,936,1017
523201,829,1199
101041,529,968
111665,570,633
351868,576,742
648136,126,550
480721,633,760
140257,481,646
861367,793,856
455033,706,1153
815816,521,870
211191,929,1026
668948,632,811
500042,408,827
679899,219,465
481142,285,330
144188,379,637
279152,58,76
311627,96,307
502222,459,920
843413,223,382
417599,328,472
134011,39,414
235554,891,978
834366,792,1258
604525,585,671
692464,837,935
553342,21,424
641192,965,1462
113655,995,1311
717381,153,290
619806,917,929
221546,434,551
696692,972,1099
641914,819,843
687544,691,940
845472,548,657
130097,346,700
184170,594,861
669073,853,1262
775464,640,1030
755394,462,481
86602,516,626
230486,217,259
754689,108,488
336292,378,584
299004,155,356
377384,255,744
550181,122,500
814506,18,479
419402,62,409
81382,698,749
580701,199,597
468766,157,596
143898,642,1118
724790,26,352
649600,49,76
710494,81,114
676589,983,1232
847611,308,534
496178,805,1155
183109,467,847
745490,623,743
806513,898,1323
893652,522,895
762552,385,616
347345,128,336
209838,714,1097
679268,589,624
715981,71,202
652729,24,394
468849,605,1022
455175,49,335
289120,641,1072
521355,183,622
327504,834,976
768812,340,742
372980,450,558
470786,530,749
86322,86,220
156083,201,486
158184,583,599
123431,567,1003
196707,438,806
578789,868,895
82271,514,599
675404,294,625
108783,86,536
100700,541,907
275406,899,1016
175690,907,1094
274766,633,698
123185,759,1032
663937,737,756
749623,787,1087
372179,510,885
855090,471,531
826994,41,315
547374,215,524
587172,619,973
488258,60,207
525183,951,974
608620,2,281
775900,555,891
497788,271,326
517264,503,551
610869,234,628
850300,152,313
190292,989,1238
374475,971,1361
573178,408,423
740954,670,1169
119051,929,1015
80738,792,1269
427712,237,563
262108,825,1120
319895,467,699
122503,905,1254
568423,366,694
109656,158,257
415906,958,1414
130487,44,334
197191,764,954
824472,175,624
645143,261,394
839352,178,256
440293,881,1379
610852,796,824
508117,978,1316
226948,500,606
662508,974,1073
163849,73,93
282664,460,754
218511,760,1125
160692,282,597
436726,378,709
813853,694,814
834634,229,672
756570,226,546
92395,885,1009
791955,777,896
284777,468,635
602257,77,496
554563,903,1110
479741,413,806
756256,469,723
86264,424,897
575854,270,620
464651,368,410
252585,142,152
874978,934,1156
798199,978,1233
738692,439,895
570489,65,537
88951,323,694
92604,428,833
406155,622,852
392918,313,729
292467,234,316
517299,287,759
283099,10,493
899734,291,401
505995,859,948
725843,327,603
890303,871,1335
598613,497,717
191507,863,1020
122797,690,1188
285686,480,785
627876,306,798
476671,712,1123
450372,22,266
117296,651,983
885163,145,556
285869,208,440
712297,526,914
869648,454,478
99609,873,1043
563790,153,577
536657,174,669
493836,590,845
295948,428,914
525455,91,264
684729,258,400
770472,878,1101
399503,865,1145
516655,190,285
345064,85,109
89138,691,890
176310,772,1077
530146,501,778
462517,158,468
335216,387,424
392498,210,564
756688,515,737
724804,175,614
753118,809,931
283654,766,857
705324,528,708
299636,108,586
130983,849,862
367829,851,899
867318,490,687
458376,418,669
667835,20,357
564669,105,219
763343,892,1057
410066,131,256
790676,205,649
358116,564,946
121062,555,678
434950,608,917
519571,545,900
330788,990,1219
652000,265,570
518331,706,966
536928,387,701
119828,456,954
852568,54,155
308346,664,784
620432,98,392
434501,176,668
178210,585,818
593098,776,967
325639,599,1003
582263,302,747
242395,879,1028
169253,623,991
129704,277,370
291708,134,349
500490,268,442
895178,844,1142
91206,499,598
738829,414,865
443123,70,112
722040,378,399
800168,906,1053
509255,207,378
338204,984,1424
549683,234,405
453969,593,737
530943,217,352
636884,439,464
388642,39,51
568607,809,853
101344,84,213
390778,37,440
829411,267,294
263003,5,337
257720,477,591
815138,708,1150
645107,177,648
563267,474,772
383559,411,664
600676,832,1254
791639,98,111
382081,284,486
446705,292,541
823362,114,488
624621,906,996
469000,830,949
832568,641,926
294455,826,922
444919,921,1123
875532,955,1270
579169,548,767
822411,695,969
123900,908,1116
227541,725,779
173475,468,703
572363,944,1021
203891,965,1243
260630,300,784
95980,220,705
626205,832,1083
401254,229,571
232079,691,956
621180,446,589
121194,723,808
871422,825,887
742920,18,308
232608,110,523
207100,640,1009
886139,421,697
872841,208,328
599551,738,787
489490,700,1057
774054,33,505
148272,257,705
868138,830,874
718897,697,933
505150,194,527
258983,211,374
644026,578,868
364387,620,754
451337,348,549
841808,106,412
369777,431,919
813512,493,953
297567,78,264
80494,526,1023
652369,501,648
627272,476,911
166930,259,641
337133,148,305
232229,822,1088
653287,792,830
182156,88,326
726695,723,1186
842135,911,1271
319569,859,914
617317,997,1469
234124,239,629
731262,879,1376
675421,260,617
402153,930,1053
513562,476,500
461397,675,857
828584,79,189
689192,997,1297
403542,7,290
376765,278,364
314233,353,528
671748,959,1282
120028,421,780
572603,422,568
407411,431,897
140477,176,281
624954,919,1149
97046,457,755
441115,104,252
148224,751,1066
560801,37,422
